interation,polynomial,error,polynomial_best,error_best
106,0.3240869269873286*x**10 + 0.553488116727305*x**9 + 0.884043209558313*x**8 + 0.9821206886640214*x**7 + 0.493962025406399*x**6 + 0.06453292772337546*x**5 + 0.19817883372333622*x**4 - 1.1872631023843874*x**3 - 2.607407231940589*x**2 - 0.4471607479021322*x + 0.9696389875336558,5.334143657118859,0.3240869269873286*x**10 + 0.553488116727305*x**9 + 0.884043209558313*x**8 + 0.9821206886640214*x**7 + 0.493962025406399*x**6 + 0.06453292772337546*x**5 + 0.19817883372333622*x**4 - 1.1872631023843874*x**3 - 2.607407231940589*x**2 - 0.4471607479021322*x + 0.9696389875336558,0.3266234424262551
107,0.3239965838201435*x**10 + 0.5542509019435797*x**9 + 0.8856900906200608*x**8 + 0.9844933399821066*x**7 + 0.4965225530990676*x**6 + 0.06606195348517983*x**5 + 0.1964446042963526*x**4 - 1.1951194891143424*x**3 - 2.619722582465952*x**2 - 0.4308870195753103*x + 0.9665824653689914,5.316505234779474,0.3239965838201435*x**10 + 0.5542509019435797*x**9 + 0.8856900906200608*x**8 + 0.9844933399821066*x**7 + 0.4965225530990676*x**6 + 0.06606195348517983*x**5 + 0.1964446042963526*x**4 - 1.1951194891143424*x**3 - 2.619722582465952*x**2 - 0.4308870195753103*x + 0.9665824653689914,0.32608297210309756
108,0.32387527210071726*x**10 + 0.5549862561591689*x**9 + 0.8873155469327594*x**8 + 0.9868540377086585*x**7 + 0.49908527038029266*x**6 + 0.06761303577397924*x**5 + 0.1947573756332543*x**4 - 1.2029069148547216*x**3 - 2.6319860422355092*x**2 - 0.4147438119448154*x + 0.9635546925637926,5.29911996872163,0.32387527210071726*x**10 + 0.5549862561591689*x**9 + 0.8873155469327594*x**8 + 0.9868540377086585*x**7 + 0.49908527038029266*x**6 + 0.06761303577397924*x**5 + 0.1947573756332543*x**4 - 1.2029069148547216*x**3 - 2.6319860422355092*x**2 - 0.4147438119448154*x + 0.9635546925637926,0.32554938085401514
109,0.3237233544722991*x**10 + 0.5556944940258483*x**9 + 0.888919816423859*x**8 + 0.9892029041670172*x**7 + 0.5016501338042308*x**6 + 0.06918590773725299*x**5 + 0.1931166141232942*x**4 - 1.210626126125688*x**3 - 2.644198130645459*x**2 - 0.39872972750101837*x + 0.9605553602271198,5.281982983764306,0.3237233544722991*x**10 + 0.5556944940258483*x**9 + 0.888919816423859*x**8 + 0.9892029041670172*x**7 + 0.5016501338042308*x**6 + 0.06918590773725299*x**5 + 0.1931166141232942*x**4 - 1.210626126125688*x**3 - 2.644198130645459*x**2 - 0.39872972750101837*x + 0.9605553602271198,0.32502255256410456
110,0.3235411894853965*x**10 + 0.5563759266307283*x**9 + 0.8905031343026972*x**8 + 0.9915400602402458*x**7 + 0.5042171003199594*x**6 + 0.07078030539593355*x**5 + 0.1915217920024964*x**4 - 1.2182778611785865*x**3 - 2.6563593611305962*x**2 - 0.3828433833696868*x + 0.9575841623799639,5.265089503471605,0.3235411894853965*x**10 + 0.5563759266307283*x**9 + 0.8905031343026972*x**8 + 0.9915400602402458*x**7 + 0.5042171003199594*x**6 + 0.07078030539593355*x**5 + 0.1915217920024964*x**4 - 1.2182778611785865*x**3 - 2.6563593611305962*x**2 - 0.3828433833696868*x + 0.9575841623799639,0.32450237297966267
111,0.32332913165417754*x**10 + 0.5570308615474899*x**9 + 0.8920657331028723*x**8 + 0.993865625399455*x**7 + 0.5067861272787976*x**6 + 0.07239596762201381*x**5 + 0.1899723872928703*x**4 - 1.2258628500956967*x**3 - 2.6684702412649672*x**2 - 0.3670834112368481*x + 0.9546407959818964,5.248434848262706,0.32332913165417754*x**10 + 0.5570308615474899*x**9 + 0.8920657331028723*x**8 + 0.993865625399455*x**7 + 0.5067861272787976*x**6 + 0.07239596762201381*x**5 + 0.1899723872928703*x**4 - 1.2258628500956967*x**3 - 2.6684702412649672*x**2 - 0.3670834112368481*x + 0.9546407959818964,0.323988729688633
112,0.32308753151086045*x**10 + 0.5576596028855921*x**9 + 0.8936078427226202*x**8 + 0.9961797177302966*x**7 + 0.509357172440124*x**6 + 0.07403263611527838*x**5 + 0.18846788374186618*x**4 - 1.2333818148878144*x**3 - 2.680531272857121*x**2 - 0.3514484572640202*x + 0.9517249609502677,5.232014433536842,0.32308753151086045*x**10 + 0.5576596028855921*x**9 + 0.8936078427226202*x**8 + 0.9961797177302966*x**7 + 0.509357172440124*x**6 + 0.07403263611527838*x**5 + 0.18846788374186618*x**4 - 1.2333818148878144*x**3 - 2.680531272857121*x**2 - 0.3514484572640202*x + 0.9517249609502677,0.3234815121003623
113,0.3228167356582833*x**10 + 0.5582624513376429*x**9 + 0.8951296904634101*x**8 + 0.9984824539578258*x**7 + 0.5119301939758796*x**6 + 0.07569005537930584*x**5 + 0.1870077707621259*x**4 - 1.2408354695897976*x**3 - 2.6925429520405615*x**2 - 0.3359371819951933*x + 0.9488363601729113,5.215823767816331,0.3228167356582833*x**10 + 0.5582624513376429*x**9 + 0.8951296904634101*x**8 + 0.9984824539578258*x**7 + 0.5119301939758796*x**6 + 0.07569005537930584*x**5 + 0.1870077707621259*x**4 - 1.2408354695897976*x**3 - 2.6925429520405615*x**2 - 0.3359371819951933*x + 0.9488363601729113,0.3229806114247829
114,0.3225170868208195*x**10 + 0.5588397042251182*x**9 + 0.896631501066939*x**8 + 1.0007739494699093*x**7 + 0.5145051504739248*x**6 + 0.07736797269686915*x**5 + 0.18559154337157008*x**4 - 1.2482245203542337*x**3 - 2.704505769359882*x**2 - 0.3205482602567729*x + 0.9459746995151919,5.199858450910164,0.3225170868208195*x**10 + 0.5588397042251182*x**9 + 0.896631501066939*x**8 + 1.0007739494699093*x**7 + 0.5145051504739248*x**6 + 0.07736797269686915*x**5 + 0.18559154337157008*x**4 - 1.2482245203542337*x**3 - 2.704505769359882*x**2 - 0.3205482602567729*x + 0.9459746995151919,0.32248592065112436
115,0.3221889238937931*x**10 + 0.559391655542576*x**9 + 0.8981134967506889*x**8 + 1.0030543183393479*x**7 + 0.5170820009403914*x**6 + 0.07906613810484667*x**5 + 0.1842187021338553*x**4 - 1.255549665543337*x**3 - 2.7164202098530565*x**2 - 0.3052803810515454*x + 0.9431396878221283,5.1841141721000845,0.3221889238937931*x**10 + 0.559391655542576*x**9 + 0.8981134967506889*x**8 + 1.0030543183393479*x**7 + 0.5170820009403914*x**6 + 0.07906613810484667*x**5 + 0.1842187021338553*x**4 - 1.255549665543337*x**3 - 2.7164202098530565*x**2 - 0.3052803810515454*x + 0.9431396878221283,0.32199733452623747
116,0.32183258199152204*x**10 + 0.5599185960005157*x**9 + 0.8995758972421855*x**8 + 1.0053236733448465*x**7 + 0.5196607048011698*x**6 + 0.08078430436874373*x**5 + 0.18288875309923427*x**4 - 1.2628115958191966*x**3 - 2.7282867531302686*x**2 - 0.2901322474475965*x + 0.9403310369162415,5.1685867083509365,0.32183258199152204*x**10 + 0.5599185960005157*x**9 + 0.8995758972421855*x**8 + 1.0053236733448465*x**7 + 0.5196607048011698*x**6 + 0.08078430436874373*x**5 + 0.18288875309923427*x**4 - 1.2628115958191966*x**3 - 2.7282867531302686*x**2 - 0.2901322474475965*x + 0.9403310369162415,0.3215147495326128
117,0.3214483924941053*x**10 + 0.5604208130669974*x**9 + 0.9010189198120858*x**8 + 1.0075821259909583*x**7 + 0.5222412219026299*x**6 + 0.08252222695690671*x**5 + 0.18160120774584493*x**4 - 1.270010994232458*x**3 - 2.740105873449655*x**2 - 0.2751025764629951*x + 0.937548461591697,5.153271922546604,0.3214483924941053*x**10 + 0.5604208130669974*x**9 + 0.9010189198120858*x**8 + 1.0075821259909583*x**7 + 0.5222412219026299*x**6 + 0.08252222695690671*x**5 + 0.18160120774584493*x**4 - 1.270010994232458*x**3 - 2.740105873449655*x**2 - 0.2751025764629951*x + 0.937548461591697,0.32103806386615913
118,0.3210366830930604*x**10 + 0.5608985910081269*x**9 + 0.9024427793062035*x**8 + 1.0098297865271122*x**7 + 0.5248235125116832*x**6 + 0.08427966401450726*x**5 + 0.1803555829214505*x**4 - 1.2771485363095412*x**3 - 2.751878039790226*x**2 - 0.2601900989469568*x + 0.9347916796052281,5.138165761752663,0.3210366830930604*x**10 + 0.5608985910081269*x**9 + 0.9024427793062035*x**8 + 1.0098297865271122*x**7 + 0.5248235125116832*x**6 + 0.08427966401450726*x**5 + 0.1803555829214505*x**4 - 1.2771485363095412*x**3 - 2.751878039790226*x**2 - 0.2601900989469568*x + 0.9347916796052281,0.3205671774138039
119,0.32059777783589727*x**10 + 0.5613522109275069*x**9 + 0.903847688176568*x**8 + 1.0120667639658132*x**7 + 0.5274075373152748*x**6 + 0.08605637633736178*x**5 + 0.17915140078565064*x**4 - 1.2842248901384643*x**3 - 2.763603715922272*x**2 - 0.24539355945810604*x + 0.9320604116642851,5.12326425550652,0.32059777783589727*x**10 + 0.5613522109275069*x**9 + 0.903847688176568*x**8 + 1.0120667639658132*x**7 + 0.5274075373152748*x**6 + 0.08605637633736178*x**5 + 0.17915140078565064*x**4 - 1.2842248901384643*x**3 - 2.763603715922272*x**2 - 0.24539355945810604*x + 0.9320604116642851,0.3201019917309644
120,0.32013199716971*x**10 + 0.5617819508047339*x**9 + 0.9052338565116056*x**8 + 1.0142931661001098*x**7 + 0.5299932574193749*x**6 + 0.08785212734564236*x**5 + 0.17798818875257608*x**4 - 1.291240716453332*x**3 - 2.7752833604754863*x**2 - 0.23071171614038782*x + 0.9293543814127838,5.108563514135829,0.32013199716971*x**10 + 0.5617819508047339*x**9 + 0.9052338565116056*x**8 + 1.0142931661001098*x**7 + 0.5299932574193749*x**6 + 0.08785212734564236*x**5 + 0.17798818875257608*x**4 - 1.291240716453332*x**3 - 2.7752833604754863*x**2 - 0.23071171614038782*x + 0.9293543814127838,0.31964241001894067
121,0.31963965798385985*x**10 + 0.5621880855330157*x**9 + 0.9066014920655132*x**8 + 1.0165090995203914*x**7 + 0.5325806343475411*x**6 + 0.08966668305752792*x**5 + 0.1768654794340831*x**4 - 1.2981966687175688*x**3 - 2.7869174270049917*x**2 - 0.21614334059710144*x + 0.926673315414795,5.094059727105498,0.31963965798385985*x**10 + 0.5621880855330157*x**9 + 0.9066014920655132*x**8 + 1.0165090995203914*x**7 + 0.5325806343475411*x**6 + 0.08966668305752792*x**5 + 0.1768654794340831*x**4 - 1.2981966687175688*x**3 - 2.7869174270049917*x**2 - 0.21614334059710144*x + 0.926673315414795,0.31918833710226624
122,0.31912107365180664*x**10 + 0.5625708869559749*x**9 + 0.9079508002868972*x**8 + 1.018714669630588*x**7 + 0.5351696300391093*x**6 + 0.0914998120628408*x**5 + 0.17578281058345674*x**4 - 1.3050933932059328*x**3 - 2.7985063640554952*x**2 - 0.20168721776347137*x + 0.9240169431364668,5.079749161393755,0.31912107365180664*x**10 + 0.5625708869559749*x**9 + 0.9079508002868972*x**8 + 1.018714669630588*x**7 + 0.5351696300391093*x**6 + 0.0914998120628408*x**5 + 0.17578281058345674*x**4 - 1.3050933932059328*x**3 - 2.7985063640554952*x**2 - 0.20168721776347137*x + 0.9240169431364668,0.3187396794060556
123,0.3185765540721511*x**10 + 0.5629306239036969*x**9 + 0.9092819843467335*x**8 + 1.0209099806638302*x**7 + 0.5377602068470636*x**6 + 0.09335128549670287*x**5 + 0.1747397250396303*x**4 - 1.3119315290853817*x**3 - 2.8100506152236937*x**2 - 0.18734214577812328*x + 0.9213849969264309,5.065628159897391,0.3185765540721511*x**10 + 0.5629306239036969*x**9 + 0.9092819843467335*x**8 + 1.0209099806638302*x**7 + 0.5377602068470636*x**6 + 0.09335128549670287*x**5 + 0.1747397250396303*x**4 - 1.3119315290853817*x**3 - 2.8100506152236937*x**2 - 0.18734214577812328*x + 0.9213849969264309,0.3182963449333778
124,0.31800640570893207*x**10 + 0.5632675622280712*x**9 + 0.9105952451656963*x**8 + 1.0230951356976095*x**7 + 0.5403523275356306*x**6 + 0.09522087701324945*x**5 + 0.17373577067193177*x**4 - 1.3187117084948077*x**3 - 2.8215506192191104*x**2 - 0.17310693585377507*x + 0.9187772119949333,5.0516931398663285,0.31800640570893207*x**10 + 0.5632675622280712*x**9 + 0.9105952451656963*x**8 + 1.0230951356976095*x**7 + 0.5403523275356306*x**6 + 0.09522087701324945*x**5 + 0.17373577067193177*x**4 - 1.3187117084948077*x**3 - 2.8215506192191104*x**2 - 0.17310693585377507*x + 0.9187772119949333,0.317858243242686
125,0.31741093163122397*x**10 + 0.5635819648374752*x**9 + 0.9118907814409103*x**8 + 1.0252702366685005*x**7 + 0.5429459552776409*x**6 + 0.09710836275942107*x**5 + 0.17277050032535488*x**4 - 1.325434556623708*x**3 - 2.833006809923454*x**2 - 0.15898041214743125*x + 0.9161933263918589,5.037940591367397,0.31741093163122397*x**10 + 0.5635819648374752*x**9 + 0.9118907814409103*x**8 + 1.0252702366685005*x**7 + 0.5429459552776409*x**6 + 0.09710836275942107*x**5 + 0.17277050032535488*x**4 - 1.325434556623708*x**3 - 2.833006809923454*x**2 - 0.15898041214743125*x + 0.9161933263918589,0.3174252854253232
126,0.31679043155207554*x**10 + 0.5638740917308407*x**9 + 0.9131687896721603*x**8 + 1.0274353843864619*x**7 + 0.5455410536516828*x**6 + 0.0990135213488659*x**5 + 0.17184347176636894*x**4 - 1.3321006917898102*x**3 - 2.8444196164486533*x**2 - 0.14496141163030202*x + 0.9136330809838633,5.024367075777359,0.31679043155207554*x**10 + 0.5638740917308407*x**9 + 0.9131687896721603*x**8 + 1.0274353843864619*x**7 + 0.5455410536516828*x**6 + 0.0990135213488659*x**5 + 0.17184347176636894*x**4 - 1.3321006917898102*x**3 - 2.8444196164486533*x**2 - 0.14496141163030202*x + 0.9136330809838633,0.3169973840831296
127,0.31614520186681944*x**10 + 0.5641442000311314*x**9 + 0.914429464187594*x**8 + 1.0295906785487803*x**7 + 0.5481375866390921*x**6 + 0.10093613383596656*x**5 + 0.17095424762925876*x**4 - 1.3387107255156883*x**3 - 2.855789463193619*x**2 - 0.13104878395767905*x + 0.9110962194307155,5.0109692243049775,0.31614520186681944*x**10 + 0.5641442000311314*x**9 + 0.914429464187594*x**8 + 1.0295906785487803*x**7 + 0.5481375866390921*x**6 + 0.10093613383596656*x**5 + 0.17095424762925876*x**4 - 1.3387107255156883*x**3 - 2.855789463193619*x**2 - 0.13104878395767905*x + 0.9110962194307155,0.3165744533061686
128,0.3154755356907928*x**10 + 0.5643925440182735*x**9 + 0.9156729971689586*x**8 + 1.0317362177536549*x**7 + 0.5507355186207934*x**6 + 0.10287598369001359*x**5 + 0.17010239536300403*x**4 - 1.3452652626044088*x**3 - 2.8671167698998743*x**2 - 0.11724139133893027*x + 0.9085824881610297,4.997743736541868,0.3154755356907928*x**10 + 0.5643925440182735*x**9 + 0.9156729971689586*x**8 + 1.0317362177536549*x**7 + 0.5507355186207934*x**6 + 0.10287598369001359*x**5 + 0.17010239536300403*x**4 - 1.3452652626044088*x**3 - 2.8671167698998743*x**2 - 0.11724139133893027*x + 0.9085824881610297,0.31615640865058764
129,0.3147817228964852*x**10 + 0.5646193751615627*x**9 + 0.9168995786763858*x**8 + 1.0338720995134763*x**7 + 0.5533348143740227*x**6 + 0.10483285676954132*x**5 + 0.16928748717869616*x**4 - 1.3517649012142194*x**3 - 2.8784019517060853*x**2 - 0.10353810840778295*x + 0.9060916363474684,4.984687379041957,0.3147817228964852*x**10 + 0.5646193751615627*x**9 + 0.9168995786763858*x**8 + 1.0338720995134763*x**7 + 0.5533348143740227*x**6 + 0.10483285676954132*x**5 + 0.16928748717869616*x**4 - 1.3517649012142194*x**3 - 2.8784019517060853*x**2 - 0.10353810840778295*x + 0.9060916363474684,0.3157431671166284
130,0.31406405015014643*x**10 + 0.5648249421515726*x**9 + 0.9181093966727624*x**8 + 1.035998420267808*x**7 + 0.5559354390689453*x**6 + 0.10680654129683582*x**5 + 0.1685090999974912*x**4 - 1.3582102329323156*x**3 - 2.8896454192015844*x**2 - 0.08993782209302752*x + 0.9036234158815324,4.971796983929139,0.31406405015014643*x**10 + 0.5648249421515726*x**9 + 0.9181093966727624*x**8 + 1.035998420267808*x**7 + 0.5559354390689453*x**6 + 0.10680654129683582*x**5 + 0.1685090999974912*x**4 - 1.3582102329323156*x**3 - 2.8896454192015844*x**2 - 0.08993782209302752*x + 0.9036234158815324,0.31533464712679893
131,0.31332280094787784*x**10 + 0.5650094909315899*x**9 + 0.9193026370477052*x**8 + 1.0381152753960976*x**7 + 0.558537358265196*x**6 + 0.10879682783262949*x**5 + 0.16776681539910016*x**4 - 1.3646018428477076*x**3 - 2.90084757847895*x**2 - 0.07643943148975961*x + 0.9011775813480305,4.959069447532964,0.31332280094787784*x**10 + 0.5650094909315899*x**9 + 0.9193026370477052*x**8 + 1.0381152753960976*x**7 + 0.558537358265196*x**6 + 0.10879682783262949*x**5 + 0.16776681539910016*x**4 - 1.3646018428477076*x**3 - 2.90084757847895*x**2 - 0.07643943148975961*x + 0.9011775813480305,0.3149307685042211
132,0.31255825565121814*x**10 + 0.5651732647285919*x**9 + 0.9204794836411546*x**8 + 1.0402227592301332*x**7 + 0.5611405379083485*x**6 + 0.11080350925099137*x**5 + 0.1670602195708137*x**4 - 1.3709403096232013*x**3 - 2.9120088311856853*x**2 - 0.06304184773126242*x + 0.8987538899992926,4.946501729051751,0.31255825565121814*x**10 + 0.5651732647285919*x**9 + 0.9204794836411546*x**8 + 1.0402227592301332*x**7 + 0.5611405379083485*x**6 + 0.11080350925099137*x**5 + 0.1670602195708137*x**4 - 1.3709403096232013*x**3 - 2.9120088311856853*x**2 - 0.06304184773126242*x + 0.8987538899992926,0.31453145245115793
133,0.311770691522252*x**10 + 0.5653165040837924*x**9 + 0.9216401182666153*x**8 + 1.042320965066272*x**7 + 0.563744944326331*x**6 + 0.11282638071441786*x**5 + 0.1663889032570574*x**4 - 1.377226205566519*x**3 - 2.9231295745750447*x**2 - 0.049743993861621136*x + 0.8963521017291988,4.934090849242984,0.311770691522252*x**10 + 0.5653165040837924*x**9 + 0.9216401182666153*x**8 + 1.042320965066272*x**7 + 0.563744944326331*x**6 + 0.11282638071441786*x**5 + 0.1663889032570574*x**4 - 1.377226205566519*x**3 - 2.9231295745750447*x**2 - 0.049743993861621136*x + 0.8963521017291988,0.3141366215277354
134,0.31096038275825016*x**10 + 0.565439446882765*x**9 + 0.9227847207340507*x**8 + 1.0444099851774329*x**7 + 0.5663505442258026*x**6 + 0.11486523964913709*x**5 + 0.1657524617094817*x**4 - 1.3834600967005812*x**3 - 2.934210201556075*x**2 - 0.036544804709132746*x + 0.8939719790471035,4.921833889140401,0.31096038275825016*x**10 + 0.565439446882765*x**9 + 0.9227847207340507*x**8 + 1.0444099851774329*x**7 + 0.5663505442258026*x**6 + 0.11486523964913709*x**5 + 0.1657524617094817*x**4 - 1.3834600967005812*x**3 - 2.934210201556075*x**2 - 0.036544804709132746*x + 0.8939719790471035,0.31374619963086087
135,0.3101276005258626*x**10 + 0.565542328385162*x**9 + 0.9239134688724522*x**8 + 1.0464899108248973*x**7 + 0.5689573046884936*x**6 + 0.11691988572062438*x**5 + 0.16515049463757406*x**4 - 1.3896425428329566*x**3 - 2.9452511007428646*x**2 - 0.023443226760593308*x + 0.8916132870516557,4.909727988797477,0.3101276005258626*x**10 + 0.565542328385162*x**9 + 0.9239134688724522*x**8 + 1.0464899108248973*x**7 + 0.5689573046884936*x**6 + 0.11691988572062438*x**5 + 0.16515049463757406*x**4 - 1.3896425428329566*x**3 - 2.9452511007428646*x**2 - 0.023443226760593308*x + 0.8916132870516557,0.31336011197334857
136,0.30927261299487135*x**10 + 0.5656253812540429*x**9 + 0.9250265385520905*x**8 + 1.0485608322699018*x**7 + 0.5715651931675286*x**6 + 0.11899012080933986*x**5 + 0.16458260615979875*x**4 - 1.3957740976245006*x**3 - 2.956252656503095*x**2 - 0.010438218036497618*x + 0.8892757934046287,4.897770346056819,0.30927261299487135*x**10 + 0.5656253812540429*x**9 + 0.9250265385520905*x**8 + 1.0485608322699018*x**7 + 0.5715651931675286*x**6 + 0.11899012080933986*x**5 + 0.16458260615979875*x**4 - 1.3957740976245006*x**3 - 2.956252656503095*x**2 - 0.010438218036497618*x + 0.8892757934046287,0.3129782850632554
137,0.3083956853715205*x**10 + 0.5656888355848219*x**9 + 0.9261241037064653*x**8 + 1.0506228387850458*x**7 + 0.5741741774837313*x**6 + 0.12107574898668932*x**5 + 0.1640484047552558*x**4 - 1.4018553086572023*x**3 - 2.9672152490058634*x**2 + 0.0024712520327884774*x + 0.8869592683047333,4.885958215344961,0.3083956853715205*x**10 + 0.5656888355848219*x**9 + 0.9261241037064653*x**8 + 1.0506228387850458*x**7 + 0.5741741774837313*x**6 + 0.12107574898668932*x**5 + 0.1640484047552558*x**4 - 1.4018553086572023*x**3 - 2.9672152490058634*x**2 + 0.0024712520327884774*x + 0.8869592683047333,0.31260064668343096
138,0.3074970799314311*x**10 + 0.5657329189338504*x**9 + 0.9272063363539622*x**8 + 1.0526760186655255*x**7 + 0.576784225821921*x**6 + 0.12317657649120992*x**5 + 0.16354750321585768*x**4 - 1.407886717501246*x**3 - 2.9781392542688443*x**2 + 0.015286202729851534*x + 0.8846634844614822,4.874288906492314,0.3074970799314311*x**10 + 0.5657329189338504*x**9 + 0.9272063363539622*x**8 + 1.0526760186655255*x**7 + 0.576784225821921*x**6 + 0.12317657649120992*x**5 + 0.16354750321585768*x**4 - 1.407886717501246*x**3 - 2.9781392542688443*x**2 + 0.015286202729851534*x + 0.8846634844614822,0.31222712587128987
139,0.30657705605211527*x**10 + 0.5657578563466369*x**9 + 0.9282734066192252*x**8 + 1.0547204592402004*x**7 + 0.5793953067272147*x**6 + 0.12529241170498626*x**5 + 0.16307951859901756*x**4 - 1.4138688597813025*x**3 - 2.9890250442048254*x**2 + 0.028007642172013285*x + 0.8823882170691438,4.8627597835775935,0.30657705605211527*x**10 + 0.5657578563466369*x**9 + 0.9282734066192252*x**8 + 1.0547204592402004*x**7 + 0.5793953067272147*x**6 + 0.12529241170498626*x**5 + 0.16307951859901756*x**4 - 1.4138688597813025*x**3 - 2.9890250442048254*x**2 + 0.028007642172013285*x + 0.8823882170691438,0.3118576528988055
140,0.30563587024509364*x**10 + 0.5657638703857242*x**9 + 0.9293254827542553*x**8 + 1.0567562468824896*x**7 + 0.5820073891013201*x**6 + 0.12742306513029308*x**5 + 0.16264407218084662*x**4 - 1.4198022652420688*x**3 - 2.99987298666758*x**2 + 0.040636567432052774*x + 0.8801332437807748,4.851368263796426,0.30563587024509364*x**10 + 0.5657638703857242*x**9 + 0.9293254827542553*x**8 + 1.0567562468824896*x**7 + 0.5820073891013201*x**6 + 0.12742306513029308*x**5 + 0.16264407218084662*x**4 - 1.4198022652420688*x**3 - 2.99987298666758*x**2 + 0.040636567432052774*x + 0.8801332437807748,0.31149215925273066
141,0.3046737761876298*x**10 + 0.565751181158221*x**9 + 0.9303627311592413*x**8 + 1.0587834670211245*x**7 + 0.5846204421988487*x**6 + 0.12956834936647174*x**5 + 0.16224078940985723*x**4 - 1.4256874578130512*x**3 - 3.010683445497168*x**2 + 0.0531739646578337*x + 0.8778983446823786,4.84011181635362,0.3046737761876298*x**10 + 0.565751181158221*x**9 + 0.9303627311592413*x**8 + 1.0587834670211245*x**7 + 0.5846204421988487*x**6 + 0.12956834936647174*x**5 + 0.16224078940985723*x**4 - 1.4256874578130512*x**3 - 3.010683445497168*x**2 + 0.0531739646578337*x + 0.8778983446823786,0.31113057761504637
142,0.30369102475408866*x**10 + 0.5657200063430065*x**9 + 0.9313853164031308*x**8 + 1.060802204150746*x**7 + 0.5872344356236342*x**6 + 0.13172807908703826*x**5 + 0.16186929986116622*x**4 - 1.4315249556726315*x**3 - 3.0214567805646535*x**2 + 0.06562080919083908*x + 0.8756833022672232,4.828987961378658,0.30369102475408866*x**10 + 0.5657200063430065*x**9 + 0.9313853164031308*x**8 + 1.060802204150746*x**7 + 0.5872344356236342*x**6 + 0.13172807908703826*x**5 + 0.16186929986116622*x**4 - 1.4315249556726315*x**3 - 3.0214567805646535*x**2 + 0.06562080919083908*x + 0.8756833022672232,0.31077284184364173
143,0.30268786404692294*x**10 + 0.5656705612176043*x**9 + 0.9323934012439522*x**8 + 1.0628125418423575*x**7 + 0.5898493393250671*x**6 + 0.13390207101702023*x**5 + 0.16152923719119236*x**4 - 1.4373152713113921*x**3 - 3.0321933478162335*x**2 + 0.07797806568357804*x + 0.8734879014102828,4.8179942688639965,0.30268786404692294*x**10 + 0.5656705612176043*x**9 + 0.9323934012439522*x**8 + 1.0628125418423575*x**7 + 0.5898493393250671*x**6 + 0.13390207101702023*x**5 + 0.16152923719119236*x**4 - 1.4373152713113921*x**3 - 3.0321933478162335*x**2 + 0.07797806568357804*x + 0.8734879014102828,0.3104188869532264
144,0.30166453942729926*x**10 + 0.5656030586847418*x**9 + 0.9333871466488812*x**8 + 1.0648145627536432*x**7 + 0.5924651235944484*x**6 + 0.13609014391052854*x**5 + 0.1612202390928464*x**4 - 1.4430589115947456*x**3 - 3.0428934993168233*x**2 + 0.09024668821587077*x + 0.8713119293428743,4.807128357625651,0.30166453942729926*x**10 + 0.5656030586847418*x**9 + 0.9333871466488812*x**8 + 1.0648145627536432*x**7 + 0.5924651235944484*x**6 + 0.13609014391052854*x**5 + 0.1612202390928464*x**4 - 1.4430589115947456*x**3 - 3.0428934993168233*x**2 + 0.09024668821587077*x + 0.8713119293428743,0.31006864909647514
145,0.3006212935453697*x**10 + 0.5655177092985993*x**9 + 0.9343667118140766*x**8 + 1.0668083486391498*x**7 + 0.5950817590613647*x**6 + 0.1382921185285588*x**5 + 0.1609419472512075*x**4 - 1.448756377824844*x**3 - 3.053557583293124*x**2 + 0.10242762040999559*x + 0.8691551756274631,4.796387894285718,0.3006212935453697*x**10 + 0.5655177092985993*x**9 + 0.9343667118140766*x**8 + 1.0668083486391498*x**7 + 0.5950817590613647*x**6 + 0.1382921185285588*x**5 + 0.1609419472512075*x**4 - 1.448756377824844*x**3 - 3.053557583293124*x**2 + 0.10242762040999559*x + 0.8691551756274631,0.30972206554540854
146,0.29955836637019023*x**10 + 0.5654147212907467*x**9 + 0.9353322541842707*x**8 + 1.0687939803603392*x**7 + 0.5976992166900822*x**6 + 0.14050781761702313*x**5 + 0.16069400729968225*x**4 - 1.4544081658018138*x**3 - 3.0641859441761294*x**2 + 0.1145217955446967*x + 0.8670174321326642,4.785770592276324,0.29955836637019023*x**10 + 0.5654147212907467*x**9 + 0.9353322541842707*x**8 + 1.0687939803603392*x**7 + 0.5976992166900822*x**6 + 0.14050781761702313*x**5 + 0.16069400729968225*x**4 - 1.4544081658018138*x**3 - 3.0641859441761294*x**2 + 0.1145217955446967*x + 0.8670174321326642,0.30937907467300774
147,0.2984759952193003*x**10 + 0.5652943005957864*x**9 + 0.9362839294721341*x**8 + 1.0707715378955114*x**7 + 0.6003174677759712*x**6 + 0.14273706588501228*x**5 + 0.16047606877663925*x**4 - 1.4600147658842821*x**3 - 3.0747789226431577*x**2 + 0.12653013666804871*x + 0.8648984930084397,4.775274210864618,0.2984759952193003*x**10 + 0.5652943005957864*x**9 + 0.9362839294721341*x**8 + 1.0707715378955114*x**7 + 0.6003174677759712*x**6 + 0.14273706588501228*x**5 + 0.16047606877663925*x**4 - 1.4600147658842821*x**3 - 3.0747789226431577*x**2 + 0.12653013666804871*x + 0.8648984930084397,0.3090396159350648
