interation,polynomial,error,polynomial_best,error_best
246,0.4468006230628752*x**10 + 0.059533130804246236*x**9 + 0.3361502957196553*x**8 + 1.4030687989125326*x**7 + 1.2445342390969942*x**6 + 1.1644668137769318*x**5 + 0.12200863699575437*x**4 - 2.031361900199483*x**3 - 4.6314702340679945*x**2 + 1.53135910547931*x + 0.6283972660335336,4.615890777435125,0.4468006230628752*x**10 + 0.059533130804246236*x**9 + 0.3361502957196553*x**8 + 1.4030687989125326*x**7 + 1.2445342390969942*x**6 + 1.1644668137769318*x**5 + 0.12200863699575437*x**4 - 2.031361900199483*x**3 - 4.6314702340679945*x**2 + 1.53135910547931*x + 0.6283972660335336,0.3038384695009875
247,0.444168340099952*x**10 + 0.05813416750400161*x**9 + 0.33621204489181183*x**8 + 1.404691782591105*x**7 + 1.2474998462756688*x**6 + 1.1678937795815192*x**5 + 0.12386451356794478*x**4 - 2.034377786763726*x**3 - 4.64045617531723*x**2 + 1.5383858852573373*x + 0.6274139484927845,4.610491376529011,0.444168340099952*x**10 + 0.05813416750400161*x**9 + 0.33621204489181183*x**8 + 1.404691782591105*x**7 + 1.2474998462756688*x**6 + 1.1678937795815192*x**5 + 0.12386451356794478*x**4 - 2.034377786763726*x**3 - 4.64045617531723*x**2 + 1.5383858852573373*x + 0.6274139484927845,0.30366071120673516
248,0.4415315245950557*x**10 + 0.05673062081976143*x**9 + 0.33626952512307523*x**8 + 1.4063114418925893*x**7 + 1.2504641069494002*x**6 + 1.1713229552558302*x**5 + 0.12572820059831638*x**4 - 2.0373790866339276*x**3 - 4.64942743552451*x**2 + 1.5453847429534593*x + 0.6264364219337982,4.605117427128886,0.4415315245950557*x**10 + 0.05673062081976143*x**9 + 0.33626952512307523*x**8 + 1.4063114418925893*x**7 + 1.2504641069494002*x**6 + 1.1713229552558302*x**5 + 0.12572820059831638*x**4 - 2.0373790866339276*x**3 - 4.64942743552451*x**2 + 1.5453847429534593*x + 0.6264364219337982,0.3034836874406559
249,0.4388902464306254*x**10 + 0.055322551965273054*x**9 + 0.3363227835711754*x**8 + 1.407927802524479*x**7 + 1.253427015660428*x**6 + 1.174754292698202*x**5 + 0.1275995980007292*x**4 - 2.0403659433942294*x**3 - 4.658384118961648*x**2 + 1.5523559451483322*x + 0.6254646278388328,4.599768620055172,0.4388902464306254*x**10 + 0.055322551965273054*x**9 + 0.3363227835711754*x**8 + 1.407927802524479*x**7 + 1.253427015660428*x**6 + 1.174754292698202*x**5 + 0.1275995980007292*x**4 - 2.0403659433942294*x**3 - 4.658384118961648*x**2 + 1.5523559451483322*x + 0.6254646278388328,0.30330738929525514
250,0.43624457473270295*x**10 + 0.0539100214959335*x**9 + 0.33637186689173854*x**8 + 1.4095408899274031*x**7 + 1.2563885670217436*x**6 + 1.17818774433386*x**5 + 0.12947860676327283*x**4 - 2.043338499110879*x**3 - 4.667326328826189*x**2 + 1.5592997556102075*x + 0.6244985083098193,4.594444651131124,0.43624457473270295*x**10 + 0.0539100214959335*x**9 + 0.33637186689173854*x**8 + 1.4095408899274031*x**7 + 1.2563885670217436*x**6 + 1.17818774433386*x**5 + 0.12947860676327283*x**4 - 2.043338499110879*x**3 - 4.667326328826189*x**2 + 1.5592997556102075*x + 0.6244985083098193,0.30313180800210077
251,0.43359457787897726*x**10 + 0.05249308931578895*x**9 + 0.33641682124362265*x**8 + 1.4111507292779586*x**7 + 1.2593487557163412*x**6 + 1.1816232631093022*x**5 + 0.13136512893684826*x**4 - 2.0462968943483593*x**3 - 4.676254167252801*x**2 + 1.5662164353248007*x + 0.6235380060617877,4.589145221092864,0.43359457787897726*x**10 + 0.05249308931578895*x**9 + 0.33641682124362265*x**8 + 1.4111507292779586*x**7 + 1.2593487557163412*x**6 + 1.1816232631093022*x**5 + 0.13136512893684826*x**4 - 2.0462968943483593*x**3 - 4.676254167252801*x**2 + 1.5662164353248007*x + 0.6235380060617877,0.30295693492946696
252,0.4309403235067415*x**10 + 0.05107181468445772*x**9 + 0.33645769229419437*x**8 + 1.412757345491514*x**7 + 1.2623075764964533*x**6 + 1.1850608024867533*x**5 + 0.1332590676238694*x**4 - 2.0492412681853303*x**3 - 4.685167735324527*x**2 + 1.573106242524826*x + 0.6225830644163495,4.583870035501162,0.4309403235067415*x**10 + 0.05107181468445772*x**9 + 0.33645769229419437*x**8 + 1.412757345491514*x**7 + 1.2623075764964533*x**6 + 1.1850608024867533*x**5 + 0.1332590676238694*x**4 - 2.0492412681853303*x**3 - 4.685167735324527*x**2 + 1.573106242524826*x + 0.6225830644163495,0.30278276158002
253,0.42828187852076843*x**10 + 0.049646256223982575*x**9 + 0.3364945252245508*x**8 + 1.4143607632249775*x**7 + 1.2652650241828194*x**6 + 1.1885003164386776*x**5 + 0.1351603269670881*x**4 - 2.0521717582304184*x**3 - 4.694067133083957*x**2 + 1.5799694327192402*x + 0.6216336272952637,4.57861880465489,0.42828187852076843*x**10 + 0.049646256223982575*x**9 + 0.3364945252245508*x**8 + 1.4143607632249775*x**7 + 1.2652650241828194*x**6 + 1.1885003164386776*x**5 + 0.1351603269670881*x**4 - 2.0521717582304184*x**3 - 4.694067133083957*x**2 + 1.5799694327192402*x + 0.6216336272952637,0.30260927958854433
254,0.42561930910110063*x**10 + 0.04821647192560782*x**9 + 0.33652736473468614*x**8 + 1.4159610068795392*x**7 + 1.2682210936639382*x**6 + 1.1919417594423456*x**5 + 0.13706881213853503*x**4 - 2.055088500637818*x**3 - 4.702952459544239*x**2 + 1.5868062587221567*x + 0.6206896392140568,4.573391243506149,0.42561930910110063*x**10 + 0.04821647192560782*x**9 + 0.33652736473468614*x**8 + 1.4159610068795392*x**7 + 1.2682210936639382*x**6 + 1.1919417594423456*x**5 + 0.13706881213853503*x**4 - 2.055088500637818*x**3 - 4.702952459544239*x**2 + 1.5868062587221567*x + 0.6206896392140568,0.3024364807197091
255,0.4229526807107575*x**10 + 0.046782519156484965*x**9 + 0.3365562550486025*x**8 + 1.417558100603383*x**7 + 1.2711757798953494*x**6 + 1.1953850864744684*x**5 + 0.13898442932857796*x**4 - 2.057991630122736*x**3 - 4.711823812700006*x**2 + 1.5936169706814585*x + 0.6197510452757157,4.568187071577004,0.4229526807107575*x**10 + 0.046782519156484965*x**9 + 0.3365562550486025*x**8 + 1.417558100603383*x**7 + 1.2711757798953494*x**6 + 1.1953850864744684*x**5 + 0.13898442932857796*x**4 - 2.057991630122736*x**3 - 4.711823812700006*x**2 + 1.5936169706814585*x + 0.6197510452757157,0.30226435686587344
256,0.42028205810336133*x**10 + 0.04534445466630824*x**9 + 0.3365812399193674*x**8 + 1.419152068294372*x**7 + 1.2741290778989098*x**6 + 1.198830253005875*x**5 + 0.14090708573509758*x**4 - 2.060881279976684*x**3 - 4.720681289538167*x**2 + 1.600401816107109*x + 0.618817791164454,4.563006012877828,0.42028205810336133*x**10 + 0.04534445466630824*x**9 + 0.3365812399193674*x**8 + 1.419152068294372*x**7 + 1.2741290778989098*x**6 + 1.198830253005875*x**5 + 0.14090708573509758*x**4 - 2.060881279976684*x**3 - 4.720681289538167*x**2 + 1.600401816107109*x + 0.618817791164454,0.30209290004493083
257,0.41760750533068264*x**10 + 0.04390233459387837*x**9 + 0.336602362634117*x**8 + 1.4207429336027009*x**7 + 1.2770809827620788*x**6 + 1.2022772149962557*x**5 + 0.14283668955277884*x**4 - 2.063757582082584*x**3 - 4.729524986048598*x**2 + 1.6071610398991687*x + 0.6178898231395373,4.557847795827202,0.41760750533068264*x**10 + 0.04390233459387837*x**9 + 0.336602362634117*x**8 + 1.4207429336027009*x**7 + 1.2770809827620788*x**6 + 1.2022772149962557*x**5 + 0.14283668955277884*x**4 - 2.063757582082584*x**3 - 4.729524986048598*x**2 + 1.6071610398991687*x + 0.6178898231395373,0.3019221023981915
258,0.4149290857501033*x**10 + 0.04245621447359724*x**9 + 0.33661966601900606*x**8 + 1.422330719933526*x**7 + 1.280031489637215*x**6 + 1.205725928888957*x**5 + 0.1447731499625141*x**4 - 2.066620666929734*x**3 - 4.738354997234698*x**2 + 1.6138948843754957*x + 0.6169670880291701,4.552712153173331,0.4149290857501033*x**10 + 0.04245621447359724*x**9 + 0.33661966601900606*x**8 + 1.422330719933526*x**7 + 1.280031489637215*x**6 + 1.205725928888957*x**5 + 0.1447731499625141*x**4 - 2.066620666929734*x**3 - 4.738354997234698*x**2 + 1.6138948843754957*x + 0.6169670880291701,0.3017519561883015
259,0.4122468620320036*x**10 + 0.04100614924189361*x**9 + 0.33663319244410583*x**8 + 1.4239154504495612*x**7 + 1.282980593740877*x**6 + 1.2091763516058387*x**5 + 0.1467163771209211*x**4 - 2.0694706636286058*x**3 - 4.747171417123862*x**2 + 1.620603589299171*x + 0.616049533224463,4.547598821916977,0.4122468620320036*x**10 + 0.04100614924189361*x**9 + 0.33663319244410583*x**8 + 1.4239154504495612*x**7 + 1.282980593740877*x**6 + 1.2091763516058387*x**5 + 0.1467163771209211*x**4 - 2.0694706636286058*x**3 - 4.747171417123862*x**2 + 1.620603589299171*x + 0.616049533224463,0.3015824537971988
260,0.40956089616706787*x**10 + 0.03955219324357994*x**9 + 0.33664298382824936*x**8 + 1.4254971480736518*x**7 + 1.2859282903531366*x**6 + 1.2126284405421748*x**5 + 0.14866628214996855*x**4 - 2.072307699925488*x**3 - 4.755974338777814*x**2 + 1.6272873919056203*x + 0.6151371066734435,4.542507543235865,0.40956089616706787*x**10 + 0.03955219324357994*x**9 + 0.33664298382824936*x**8 + 1.4254971480736518*x**7 + 1.2859282903531366*x**6 + 1.2126284405421748*x**5 + 0.14866628214996855*x**4 - 2.072307699925488*x**3 - 4.755974338777814*x**2 + 1.6272873919056203*x + 0.6151371066734435,0.3014135877241059
261,0.4068712494735143*x**10 + 0.038094400238143096*x**9 + 0.33664908164382606*x**8 + 1.4270758354913184*x**7 + 1.2888745748168922*x**6 + 1.216082153561617*x**5 + 0.1506227771267182*x**4 - 2.075131902216969*x**3 - 4.7647638543028625*x**2 + 1.6339465269294566*x + 0.6142297568751567,4.537438062410504,0.4068712494735143*x**10 + 0.038094400238143096*x**9 + 0.33664908164382606*x**8 + 1.4270758354913184*x**7 + 1.2888745748168922*x**6 + 1.216082153561617*x**5 + 0.1506227771267182*x**4 - 2.075131902216969*x**3 - 4.7647638543028625*x**2 + 1.6339465269294566*x + 0.6142297568751567,0.3012453505835569
262,0.4041779826042465*x**10 + 0.03663282340596579*x**9 + 0.3366515269215242*x**8 + 1.4286515351532705*x**7 + 1.2918194425371945*x**6 + 1.2195374489912103*x**5 + 0.15258577507316806*x**4 - 2.0779433955642728*x**3 - 4.773540054859998*x**2 + 1.6405812266310258*x + 0.6133274328737922,4.532390128751428,0.4041779826042465*x**10 + 0.03663282340596579*x**9 + 0.3366515269215242*x**8 + 1.4286515351532705*x**7 + 1.2918194425371945*x**6 + 1.2195374489912103*x**5 + 0.15258577507316806*x**4 - 2.0779433955642728*x**3 - 4.773540054859998*x**2 + 1.6405812266310258*x + 0.6133274328737922,0.30107773510345887
263,0.4014811555539313*x**10 + 0.03516751535448457*x**9 + 0.3366503602550239*x**8 + 1.4302242692779004*x**7 + 1.2947628889805824*x**6 + 1.2229942856164568*x**5 + 0.1545551899462101*x**4 - 2.0807423037074373*x**3 - 4.782303030674944*x**2 + 1.6471917208226845*x + 0.6124300842529126,4.527363495527852,0.4014811555539313*x**10 + 0.03516751535448457*x**9 + 0.3366503602550239*x**8 + 1.4302242692779004*x**7 + 1.2947628889805824*x**6 + 1.2229942856164568*x**5 + 0.1545551899462101*x**4 - 2.0807423037074373*x**3 - 4.782303030674944*x**2 + 1.6471917208226845*x + 0.6124300842529126,0.3009107341231898
264,0.3987808276659995*x**10 + 0.033698528124281354*x**9 + 0.33664562180564117*x**8 + 1.431794059853747*x**7 + 1.2977049096744122*x**6 + 1.226452622676438*x**5 + 0.15653093662769224*x**4 - 2.0835287490793504*x**3 - 4.791052871048051*x**2 + 1.6537782368947895*x + 0.611537661129718,4.5223579198976305,0.3987808276659995*x**10 + 0.033698528124281354*x**9 + 0.33664562180564117*x**8 + 1.431794059853747*x**7 + 1.2977049096744122*x**6 + 1.226452622676438*x**5 + 0.15653093662769224*x**4 - 2.0835287490793504*x**3 - 4.791052871048051*x**2 + 1.6537782368947895*x + 0.611537661129718,0.3007443405917269
265,0.3960770576395709*x**10 + 0.03222591319510891*x**9 + 0.33663735130691946*x**8 + 1.4333609286419318*x**7 + 1.300645500206212*x**6 + 1.229912419858988*x**5 + 0.15851293091458385*x**4 - 2.0863028528196197*x**3 - 4.799789664364114*x**2 + 1.6603409998414127*x + 0.6106501141493758,4.517373162838592,0.3960770576395709*x**10 + 0.03222591319510891*x**9 + 0.33663735130691946*x**8 + 1.4333609286419318*x**7 + 1.300645500206212*x**6 + 1.229912419858988*x**5 + 0.15851293091458385*x**4 - 2.0863028528196197*x**3 - 4.799789664364114*x**2 + 1.6603409998414127*x + 0.6106501141493758,0.3005785475658099
266,0.39336990353631135*x**10 + 0.030749721491854506*x**9 + 0.33662558806917603*x**8 + 1.4349248971785695*x**7 + 1.3035846562230302*x**6 + 1.233373637295913*x**5 + 0.1605010895092499*x**4 - 2.0890647347883147*x**3 - 4.80851349810208*x**2 + 1.6668802322857839*x + 0.609767394479424,4.512408989081141,0.39336990353631135*x**10 + 0.030749721491854506*x**9 + 0.33662558806917603*x**8 + 1.4349248971785695*x**7 + 1.3035846562230302*x**6 + 1.233373637295913*x**5 + 0.1605010895092499*x**4 - 2.0890647347883147*x**3 - 4.80851349810208*x**2 + 1.6668802322857839*x + 0.609767394479424,0.3004133482081361
267,0.39065942278720944*x**10 + 0.029270003390439236*x**9 + 0.3366103709839983*x**8 + 1.4364859867771604*x**7 + 1.3065223734307954*x**6 + 1.236836235558266*x**5 + 0.16249533000982377*x**4 - 2.0918145135795525*x**3 - 4.817224458844629*x**2 + 1.6733961545054612*x + 0.6088894538042063,4.50746516704216,0.39065942278720944*x**10 + 0.029270003390439236*x**9 + 0.3366103709839983*x**8 + 1.4364859867771604*x**7 + 1.3065223734307954*x**6 + 1.236836235558266*x**5 + 0.16249533000982377*x**4 - 2.0918145135795525*x**3 - 4.817224458844629*x**2 + 1.6733961545054612*x + 0.6088894538042063,0.300248735785587
268,0.3879456721992872*x**10 + 0.027786808723654466*x**9 + 0.3365917385286922*x**8 + 1.4380442185309419*x**7 + 1.3094586475936851*x**6 + 1.2403001756516687*x**5 + 0.16449557090068764*x**4 - 2.0945523065349403*x**3 - 4.825922632287708*x**2 + 1.6798889844572444*x + 0.6080162443194058,4.5025414687601515,0.3879456721992872*x**10 + 0.027786808723654466*x**9 + 0.3365917385286922*x**8 + 1.4380442185309419*x**7 + 1.3094586475936851*x**6 + 1.2403001756516687*x**5 + 0.16449557090068764*x**4 - 2.0945523065349403*x**3 - 4.825922632287708*x**2 + 1.6798889844572444*x + 0.6080162443194058,0.30008470366748624
269,0.38522870796223657*x**10 + 0.02630018678693609*x**9 + 0.3365697287706836*x**8 + 1.4395996133152316*x**7 + 1.3123934745334955*x**6 + 1.2437654190116911*x**5 + 0.16650173154304804*x**4 - 2.097278229756875*x**3 - 4.834608103249886*x**2 + 1.6863589378018036*x + 0.6071477187265892,4.497637669831606,0.38522870796223657*x**10 + 0.02630018678693609*x**9 + 0.3365697287706836*x**8 + 1.4395996133152316*x**7 + 1.3123934745334955*x**6 + 1.2437654190116911*x**5 + 0.16650173154304804*x**4 - 2.097278229756875*x**3 - 4.834608103249886*x**2 + 1.6863589378018036*x + 0.6071477187265892,0.29992124532388853
270,0.3825085856549872*x**10 + 0.024810186344079405*x**9 + 0.3365443793718742*x**8 + 1.4411521917897385*x**7 + 1.3153268501290254*x**6 + 1.2472319274992674*x**5 + 0.16851373216561769*x**4 - 2.0999923981217004*x**3 - 4.843280955681702*x**2 + 1.6928062279280642*x + 0.6062838302278563,4.492753549348583,0.3825085856549872*x**10 + 0.024810186344079405*x**9 + 0.3365443793718742*x**8 + 1.4411521917897385*x**7 + 1.3153268501290254*x**6 + 1.2472319274992674*x**5 + 0.16851373216561769*x**4 - 2.0999923981217004*x**3 - 4.843280955681702*x**2 + 1.6928062279280642*x + 0.6062838302278563,0.29975835432389814
271,0.3797853602522001*x**10 + 0.02331685563288898*x**9 + 0.33651572759294773*x**8 + 1.4427019744008425*x**7 + 1.3182587703154565*x**6 + 1.2506996633961716*x**5 + 0.17053149385538866*x**4 - 2.1026949252927265*x**3 - 4.851941272674813*x**2 + 1.6992310659773255*x + 0.6054245325205052,4.48788888983744,0.3797853602522001*x**10 + 0.02331685563288898*x**9 + 0.33651572759294773*x**8 + 1.4427019744008425*x**7 + 1.3182587703154565*x**6 + 1.2506996633961716*x**5 + 0.17053149385538866*x**4 - 2.1026949252927265*x**3 - 4.851941272674813*x**2 + 1.6992310659773255*x + 0.6054245325205052,0.29959602433401683
272,0.3770590861306996*x**10 + 0.021820242370774047*x**9 + 0.3364838102976358*x**8 + 1.4442489813838617*x**7 + 1.3211892310837505*x**6 + 1.2541685894005374*x**5 + 0.1725549385485145*x**4 - 2.1053859237331234*x**3 - 4.86058913647114*x**2 + 1.7056336608671245*x + 0.6045697797917994,4.483043477198785,0.3770590861306996*x**10 + 0.021820242370774047*x**9 + 0.3364838102976358*x**8 + 1.4442489813838617*x**7 + 1.3211892310837505*x**6 + 1.2541685894005374*x**5 + 0.1725549385485145*x**4 - 2.1053859237331234*x**3 - 4.86058913647114*x**2 + 1.7056336608671245*x + 0.6045697797917994,0.29943424911652256
273,0.3743298170758305*x**10 + 0.02032039376028033*x**9 + 0.3364486639569331*x**8 + 1.4457932327652923*x**7 + 1.3241182284800512*x**6 + 1.25763866862242*x**5 + 0.1745839890212776*x**4 - 2.1080655047186405*x**3 - 4.869224628471854*x**2 + 1.7120142193148458*x + 0.6037195267137312,4.478217100648452,0.3743298170758305*x**10 + 0.02032039376028033*x**9 + 0.3364486639569331*x**8 + 1.4457932327652923*x**7 + 1.3241182284800512*x**6 + 1.25763866862242*x**5 + 0.1745839890212776*x**4 - 2.1080655047186405*x**3 - 4.869224628471854*x**2 + 1.7120142193148458*x + 0.6037195267137312,0.29927302252787347
274,0.3715976062877504*x**10 + 0.01881735649456376*x**9 + 0.3364103246532697*x**8 + 1.4473347483650172*x**7 + 1.327045758605081*x**6 + 1.261109864579414*x**5 + 0.17661856888115884*x**4 - 2.110733778350242*x**3 - 4.87784782924627*x**2 + 1.7183729458610795*x + 0.6028737284378989,4.473409552659697,0.3715976062877504*x**10 + 0.01881735649456376*x**9 + 0.3364103246532697*x**8 + 1.4473347483650172*x**7 + 1.327045758605081*x**6 + 1.261109864579414*x**5 + 0.17661856888115884*x**4 - 2.110733778350242*x**3 - 4.87784782924627*x**2 + 1.7183729458610795*x + 0.6028737284378989,0.299112338517143
275,0.3688625063876561*x**10 + 0.017311176762808557*x**9 + 0.33636882808464197*x**8 + 1.4488735477985015*x**7 + 1.3299718176135626*x**6 + 1.264582141192317*x**5 + 0.1786586025580024*x**4 - 2.113390853566562*x**3 - 4.886458818540699*x**2 + 1.724710042892736*x + 0.6020323405904037,4.468620628906419,0.3688625063876561*x**10 + 0.017311176762808557*x**9 + 0.33636882808464197*x**8 + 1.4488735477985015*x**7 + 1.3299718176135626*x**6 + 1.264582141192317*x**5 + 0.1786586025580024*x**4 - 2.113390853566562*x**3 - 4.886458818540699*x**2 + 1.724710042892736*x + 0.6020323405904037,0.2989521911244813
276,0.3661245694239411*x**10 + 0.015801900255584377*x**9 + 0.33632420956869424*x**8 + 1.450409650478956*x**7 + 1.3328964017136316*x**6 + 1.2680554627808285*x**5 + 0.18070401529527297*x**4 - 2.116036838156251*x**3 - 4.895057675287142*x**2 + 1.7310257106659057*x + 0.6011953192668104,4.463850128207453,0.3661245694239411*x**10 + 0.015801900255584377*x**9 + 0.33632420956869424*x**8 + 1.450409650478956*x**7 + 1.3328964017136316*x**6 + 1.2680554627808285*x**5 + 0.18070401529527297*x**4 - 2.116036838156251*x**3 - 4.895057675287142*x**2 + 1.7310257106659057*x + 0.6011953192668104,0.29879257447960295
277,0.36338384687828984*x**10 + 0.014289572170148345*x**9 + 0.33627650404676107*x**8 + 1.4519430756194873*x**7 + 1.3358195071662642*x**6 + 1.2715297940593093*x**5 + 0.18275473314140456*x**4 - 2.118671838770198*x**3 - 4.903644477611925*x**2 + 1.7373201473284843*x + 0.6003626210271692,4.459097852471931,0.36338384687828984*x**10 + 0.014289572170148345*x**9 + 0.33627650404676107*x**8 + 1.4519430756194873*x**7 + 1.3358195071662642*x**6 + 1.2715297940593093*x**5 + 0.18275473314140456*x**4 - 2.118671838770198*x**3 - 4.903644477611925*x**2 + 1.7373201473284843*x + 0.6003626210271692,0.2986334828003026
278,0.3606403896717069*x**10 + 0.012774237215690678*x**9 + 0.33622574608786565*x**8 + 1.4534738422352154*x**7 + 1.338741130284706*x**6 + 1.2750051001325777*x**5 + 0.18481068294124195*x**4 - 2.121295960933598*x**3 - 4.912219302844237*x**2 + 1.7435935489425574*x + 0.5995342028910642,4.454363606645637,0.3606403896717069*x**10 + 0.012774237215690678*x**9 + 0.33622574608786565*x**8 + 1.4534738422352154*x**7 + 1.338741130284706*x**6 + 1.2750051001325777*x**5 + 0.18481068294124195*x**4 - 2.121295960933598*x**3 - 4.912219302844237*x**2 + 1.7435935489425574*x + 0.5995342028910642,0.2984749103909954
279,0.35789424817048193*x**10 + 0.011255939618525378*x**9 + 0.3361719698926754*x**8 + 1.4550019691453706*x**7 + 1.3416612674339081*x**6 + 1.2784813464917477*x**5 + 0.18687179232757786*x**4 - 2.123909309057912*x**3 - 4.920782227524584*x**2 + 1.7498461095065447*x + 0.5987100223327578,4.4496471986584,0.35789424817048193*x**10 + 0.011255939618525378*x**9 + 0.3361719698926754*x**8 + 1.4550019691453706*x**7 + 1.3416612674339081*x**6 + 1.2784813464917477*x**5 + 0.18687179232757786*x**4 - 2.123909309057912*x**3 - 4.920782227524584*x**2 + 1.7498461095065447*x + 0.5987100223327578,0.29831685164128424
280,0.35514547219209014*x**10 + 0.009734723127222553*x**9 + 0.33611520929741523*x**8 + 1.4565274749753792*x**7 + 1.3445799150299709*x**6 + 1.2819584990101212*x**5 + 0.1889379897127697*x**4 - 2.126511986452694*x**3 - 4.929333327413131*x**2 + 1.7560780209771052*x + 0.5978900372763422,4.444948439372442,0.35514547219209014*x**10 + 0.009734723127222553*x**9 + 0.33611520929741523*x**8 + 1.4565274749753792*x**7 + 1.3445799150299709*x**6 + 1.2819584990101212*x**5 + 0.1889379897127697*x**4 - 2.126511986452694*x**3 - 4.929333327413131*x**2 + 1.7560780209771052*x + 0.5978900372763422,0.298159301024551
281,0.35239411101103224*x**10 + 0.008210631017690744*x**9 + 0.33605549777773985*x**8 + 1.4580503781589074*x**7 + 1.3474970695395931*x**6 + 1.285436523939114*x**5 + 0.19100920428045703*x**4 - 2.1291040953372895*x**3 - 4.937872677497981*x**2 + 1.7622894732908159*x + 0.5970742060909734,4.440267142531713,0.35239411101103224*x**10 + 0.008210631017690744*x**9 + 0.33605549777773985*x**8 + 1.4580503781589074*x**7 + 1.3474970695395931*x**6 + 1.285436523939114*x**5 + 0.19100920428045703*x**4 - 2.1291040953372895*x**3 - 4.937872677497981*x**2 + 1.7622894732908159*x + 0.5970742060909734,0.2980022530965735
282,0.3496402133646104*x**10 + 0.00668370609820155*x**9 + 0.3359928684525647*x**8 + 1.4595706969399034*x**7 + 1.350412727479524*x**6 + 1.2889153879042314*x**5 + 0.19308536597735787*x**4 - 2.1316857368524142*x**3 - 4.946400352003349*x**2 + 1.7684806543856197*x + 0.5962624875861392,4.435603124712151,0.3496402133646104*x**10 + 0.00668370609820155*x**9 + 0.3359928684525647*x**8 + 1.4595706969399034*x**7 + 1.350412727479524*x**6 + 1.2889153879042314*x**5 + 0.19308536597735787*x**4 - 2.1316857368524142*x**3 - 4.946400352003349*x**2 + 1.7684806543856197*x + 0.5962624875861392,0.29784570249416564
283,0.34688382745864427*x**10 + 0.005153990714362913*x**9 + 0.33592735408785646*x**8 + 1.4610884493746024*x**7 + 1.3533268854160254*x**6 + 1.2923950579010839*x**5 + 0.19516640550515824*x**4 - 2.1342570110716017*x**3 - 4.954916424397671*x**2 + 1.7746517502220478*x + 0.5954548410069888,4.430956205272904,0.34688382745864427*x**10 + 0.005153990714362913*x**9 + 0.33592735408785646*x**8 + 1.4610884493746024*x**7 + 1.3533268854160254*x**6 + 1.2923950579010839*x**5 + 0.19516640550515824*x**4 - 2.1342570110716017*x**3 - 4.954916424397671*x**2 + 1.7746517502220478*x + 0.5954548410069888,0.29768964393384273
284,0.34412500097312493*x**10 + 0.0036215267540384817*x**9 + 0.33585898710038176*x**8 + 1.4626036533335185*x**7 + 1.356239539964338*x**6 + 1.2958755012914425*x**5 + 0.1972522543124829*x**4 - 2.1368180170125375*x**3 - 4.963420967401582*x**2 + 1.7808029448042002*x + 0.5946512260296967,4.4263262063084055,0.34412500097312493*x**10 + 0.0036215267540384817*x**9 + 0.33585898710038176*x**8 + 1.4626036533335185*x**7 + 1.356239539964338*x**6 + 1.2958755012914425*x**5 + 0.1972522543124829*x**4 - 2.1368180170125375*x**3 - 4.963420967401582*x**2 + 1.7808029448042002*x + 0.5946512260296967,0.29753407221050854
285,0.3413637810678107*x**10 + 0.0020863556522164803*x**9 + 0.3357877995614207*x**8 + 1.4641163265034192*x**7 + 1.3591506877881516*x**6 + 1.2993566857993408*x**5 + 0.19934284458695647*x**4 - 2.1393688526482726*x**3 - 4.9719140529958725*x**2 + 1.7869344202005308*x + 0.593851602756894,4.421712952601411,0.3413637810678107*x**10 + 0.0020863556522164803*x**9 + 0.3357877995614207*x**8 + 1.4641163265034192*x**7 + 1.3591506877881516*x**6 + 1.2993566857993408*x**5 + 0.19934284458695647*x**4 - 2.1393688526482726*x**3 - 4.9719140529958725*x**2 + 1.7869344202005308*x + 0.593851602756894,0.29737898219616704
286,0.33860021438776*x**10 + 0.0005485183958235905*x**9 + 0.3357138232004324*x**8 + 1.465626486389262*x**7 + 1.3620603255990829*x**6 + 1.302838579507222*x**5 + 0.2014381092473439*x**4 - 2.141909614918317*x**3 - 4.980395752429293*x**2 + 1.793046356564385*x + 0.5930559317131349,4.417116271576844,0.33860021438776*x**10 + 0.0005485183958235905*x**9 + 0.3357138232004324*x**8 + 1.465626486389262*x**7 + 1.3620603255990829*x**6 + 1.302838579507222*x**5 + 0.2014381092473439*x**4 - 2.141909614918317*x**3 - 4.980395752429293*x**2 + 1.793046356564385*x + 0.5930559317131349,0.29722436883865505
287,0.3358343470688103*x**10 - 0.000991944471508703*x**9 + 0.3356370894086921*x**8 + 1.4671341503161337*x**7 + 1.3649684501561603*x**6 + 1.3063211508521149*x**5 + 0.20353798193577818*x**4 - 2.14444039973961*x**3 - 4.9888661362263385*x**2 + 1.7991389321543385*x + 0.5922641738404183,4.412535993256551,0.3358343470688103*x**10 - 0.000991944471508703*x**9 + 0.3356370894086921*x**8 + 1.4671341503161337*x**7 + 1.3649684501561603*x**6 + 1.3063211508521149*x**5 + 0.20353798193577818*x**4 - 2.14444039973961*x**3 - 4.9888661362263385*x**2 + 1.7991389321543385*x + 0.5922641738404183,0.29707022716039894
